urn:lsid:ipni.org:names:39589-1	urn:kew.org:sanbi:LSP:tab1gen:ref:19640	Obermeyer: 98 (1976).	Obermeyer	1976
urn:lsid:ipni.org:names:39592-1	urn:kew.org:sanbi:LSP:tab1gen:ref:19651	Candolle: 56 (1826)	Candolle	1826
urn:lsid:ipni.org:names:30002520-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19662	Urban: 81 (1883)	Urban	1883
urn:lsid:ipni.org:names:30002308-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19674	Engler: 63 (1889)	Engler	1889
urn:lsid:ipni.org:names:40747-1	urn:kew.org:sanbi:LSP:tab1gen:ref:19686	Engler: 66 (1889)	Engler	1889
urn:lsid:ipni.org:names:41025-1	urn:kew.org:sanbi:LSP:tab1gen:ref:19699	Wilmot-Dear: 3 (1991).	Wilmot-Dear	1991
urn:lsid:ipni.org:names:30004945-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19711	Jussieu: 408 (1789)	Jussieu	1789
urn:lsid:ipni.org:names:40774-1	urn:kew.org:sanbi:LSP:tab1gen:ref:19723	Friis: 209 (1985)	Friis	1985
urn:lsid:ipni.org:names:40783-1	urn:kew.org:sanbi:LSP:tab1gen:ref:19732	Bentham: 394 (1880)	Bentham	1880
urn:lsid:ipni.org:names:40809-1	urn:kew.org:sanbi:LSP:tab1gen:ref:18703	Weddell: 23554 (1869)	Weddell	1869
urn:lsid:ipni.org:names:40821-1	urn:kew.org:sanbi:LSP:tab1gen:ref:19738	Engler: 107 (1888)	Engler	1888
urn:lsid:ipni.org:names:331699-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19747	Friis: 620 (1993).	Friis	1993
urn:lsid:ipni.org:names:40912-1	urn:kew.org:sanbi:LSP:tab1gen:ref:19758	Bentham: 382 (1880)	Bentham	1880
urn:lsid:ipni.org:names:30009364-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19767	Endlicher: 284 (1837)	Endlicher	1837
urn:lsid:ipni.org:names:331855-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19778	Endlicher: 284 (1837)	Endlicher	1837
urn:lsid:ipni.org:names:326038-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19789	Rendle: 287 (1917)	Rendle	1917
urn:lsid:ipni.org:names:41030-1	urn:kew.org:sanbi:LSP:tab1gen:ref:19800	Rendle: 263 (1917)	Rendle	1917
urn:lsid:ipni.org:names:30002031-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19811	Chew: 70 (1989).	Chew	1989
urn:lsid:ipni.org:names:332046-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19821	Engler: 65 (1890)	Engler	1890
urn:lsid:ipni.org:names:30000719-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19824	Linnaeus: 31 (1753)	Linnaeus	1753
urn:lsid:ipni.org:names:30019025-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19835	Miller: [1431] (1754)	Miller	1754
urn:lsid:ipni.org:names:331485-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19846	Verdcourt: 11 (1992).	Verdcourt	1992
urn:lsid:ipni.org:names:330601-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19857	Moldenke & Moldenke: 277 (1983)	Moldenke & Moldenke	1983
urn:lsid:ipni.org:names:330561-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19869	Linnaeus: 275 (1754)	Linnaeus	1754
urn:lsid:ipni.org:names:330566-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19883	Verdcourt: 27 (1992).	Verdcourt	1992
urn:lsid:ipni.org:names:330571-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19896	Loureiro: 66 (1790)	Loureiro	1790
urn:lsid:ipni.org:names:330588-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19907	Verdcourt: 20 (1992).	Verdcourt	1992
urn:lsid:ipni.org:names:330579-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19919	Vahl: 205 (1804)	Vahl	1804
urn:lsid:ipni.org:names:330551-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19931	Linnaeus: 12 (1754)	Linnaeus	1754
urn:lsid:ipni.org:names:331666-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19942	Jacquin: 2 (1760) name conserved	Jacquin	1760
urn:lsid:ipni.org:names:41582-1	urn:kew.org:sanbi:LSP:tab1gen:ref:19954	Aublet: 235, t. 93 (1775)	Aublet	1775
urn:lsid:ipni.org:names:30000540-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19967	Valentine : 281 (1968)	Valentine	1968
urn:lsid:ipni.org:names:30000304-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19979	Polhill & Wiens: 279 (1998).	Polhill & Wiens	1998
urn:lsid:ipni.org:names:331338-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19982	Planchon: 368 (1887)	Planchon	1887
urn:lsid:ipni.org:names:331473-2	urn:kew.org:sanbi:LSP:tab1gen:ref:19996	Jussieu: 103 (1818) name conserved, in obs.	Jussieu	1818
urn:lsid:ipni.org:names:325875-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20010	Linnaeus: 53 (1754)	Linnaeus	1754
urn:lsid:ipni.org:names:1701-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20024	Harvey: 249 (1860), under Cissus	Harvey	1860
urn:lsid:ipni.org:names:1722-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20038	Phillips: 492 (1951)	Phillips	1951
urn:lsid:ipni.org:names:331376-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20052	Phillips: 434 (1951)	Phillips	1951
urn:lsid:ipni.org:names:30049940-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20065	Candolle: 704 (1824)	Candolle	1824
urn:lsid:ipni.org:names:41726-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20079	Schinz: 190 (1894)	Schinz	1894
urn:lsid:ipni.org:names:35877-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20092	Engler: 154 (1931)	Engler	1931
urn:lsid:ipni.org:names:41740-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20106	Engler: 79 (1897)	Engler	1897
urn:lsid:ipni.org:names:41743-1	urn:kew.org:sanbi:LSP:tab1gen:ref:18709	Engler: 88 (1931)	Engler	1931
urn:lsid:ipni.org:names:41747-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20121	Phillips: 435 (1951)	Phillips	1951
urn:lsid:ipni.org:names:41749-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20134	Sonder: 355 (1860)	Sonder	1860
urn:lsid:ipni.org:names:2667-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20148	Mayo et al.: 289 (1997).	Mayo et al.	1997
urn:lsid:ipni.org:names:331131-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20151	Leighton: 1 (1965).	Leighton	1965
urn:lsid:ipni.org:names:325900-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20154	Linnaeus: 323 (1753)	Linnaeus	1753
urn:lsid:ipni.org:names:328557-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20157	Cook et al.: 100 (1974)	Cook et al.	1974
urn:lsid:ipni.org:names:1074-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20169	Cook: 27 (1990).	Cook	1990
urn:lsid:ipni.org:names:1077-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20178	Parlatore: 598 (1860)	Parlatore	1860
urn:lsid:ipni.org:names:1091-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20190	Miquel: 242 (1856)	Miquel	1856
urn:lsid:ipni.org:names:1107-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20201	Brummitt: 696 (1992).	Brummitt	1992
urn:lsid:ipni.org:names:30000901-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20210	Baker: 407 (1897)	Baker	1897
urn:lsid:ipni.org:names:330286-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20222	Henderson & Anderson: 68, t. 33 (1966)	Henderson & Anderson	1966
urn:lsid:ipni.org:names:331301-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20233	Burbidge: 77 (1978).	Burbidge	1978
urn:lsid:ipni.org:names:331133-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20245	Baker: 202 (1896)	Baker	1896
urn:lsid:ipni.org:names:1339-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20258	Milne-Redhead & Schweickerdt: 159 (1939)	Milne-Redhead & Schweickerdt	1939
urn:lsid:ipni.org:names:1342-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20271	Hilliard & Burtt: 304 (1973)	Hilliard & Burtt	1973
urn:lsid:ipni.org:names:1372-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20284	Baker: 242 (1896) in part, given as Buphane	Baker	1896
urn:lsid:ipni.org:names:1371-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20297	Dyer: 44 (1951).	Dyer	1951
urn:lsid:ipni.org:names:1387-1	urn:kew.org:sanbi:LSP:tab1gen:ref:18730	Müller-Doblies: 20 (1985)	Müller-Doblies	1985
urn:lsid:ipni.org:names:1408-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20310	Baker: 228 (1896)	Baker	1896
urn:lsid:ipni.org:names:30006609-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20323	Baker: 198 (1896)	Baker	1896
urn:lsid:ipni.org:names:1428-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20336	Müller-Doblies: 355 (1994).	Müller-Doblies	1994
urn:lsid:ipni.org:names:1431-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20349	Müller-Doblies: 359 (1994)	Müller-Doblies	1994
urn:lsid:ipni.org:names:331182-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20362	Nordal: 23 (1982)	Nordal	1982
urn:lsid:ipni.org:names:1477-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20375	Müller-Doblies: 465 (1986).	Müller-Doblies	1986
urn:lsid:ipni.org:names:1483-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20388	Baker: 229 (1896) in part	Baker	1896
urn:lsid:ipni.org:names:331207-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20402	Herbert: 289 t. 29 (1837) name conserved, not of P.J.Bergius ex Schltdl.: 252 (1826)	Herbert	1837
urn:lsid:ipni.org:names:1561-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20415	Herbert: 283 (1837)	Herbert	1837
urn:lsid:ipni.org:names:327251-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20428	Nordal: 26 (1982).	Nordal	1982
urn:lsid:ipni.org:names:1622-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20441	Friis & Nordal: 64 (1976).	Friis & Nordal	1976
urn:lsid:ipni.org:names:1646-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20455	Jacquin: 49 (1797)	Jacquin	1797
urn:lsid:ipni.org:names:24085-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20468	Obermeyer: 122 (1973).	Obermeyer	1973
urn:lsid:ipni.org:names:24132-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20479	Nordal et al.: 4 (1997).	Nordal et al.	1997
urn:lsid:ipni.org:names:331137-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20490	Van Bruggen: 193 (1973).	Van Bruggen	1973
urn:lsid:ipni.org:names:331135-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20493	Mayo et al.: 235 (1997) name conserved.	Mayo et al.	1997
urn:lsid:ipni.org:names:2793-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20507	Engler: 208 (1879)	Engler	1879
urn:lsid:ipni.org:names:2869-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20521	Brown: 33 (1897)	Brown	1897
urn:lsid:ipni.org:names:60453607-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20534	Mayo: 42 (1985)	Mayo	1985
urn:lsid:ipni.org:names:2950-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20547	Mayo: 15 (1985)	Mayo	1985
urn:lsid:ipni.org:names:331310-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20561	Sprengel: 756, 765 (1826)	Sprengel	1826
urn:lsid:ipni.org:names:31126-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20574	Dransfield: 18 (1986)	Dransfield	1986
urn:lsid:ipni.org:names:31282-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20584	Wright: 30 (1897)	Wright	1897
urn:lsid:ipni.org:names:31294-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20594	Uhl & Dransfield: 489 (1987)	Uhl & Dransfield	1987
urn:lsid:ipni.org:names:31428-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20605	Wicht: 27 (1969)	Wicht	1969
urn:lsid:ipni.org:names:31464-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20616	Wicht: 43 (1969)	Wicht	1969
urn:lsid:ipni.org:names:30275681-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20626	Linnaeus: 313 (1753)	Linnaeus	1753
urn:lsid:ipni.org:names:30106039-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20629	Reynolds: 103 (1950)	Reynolds	1950
urn:lsid:ipni.org:names:24022-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20641	Uitewaal: 53 (1947)	Uitewaal	1947
urn:lsid:ipni.org:names:331159-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20653	Willdenow: 372 (1809)	Willdenow	1809
urn:lsid:ipni.org:names:24078-1	urn:kew.org:sanbi:LSP:tab1gen:ref:18740	Perry: 1 (1999).	Perry	1999
urn:lsid:ipni.org:names:24133-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20663	Smith: 430 (1988)	Smith	1988
urn:lsid:ipni.org:names:30162924-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20675	Van Jaarsveld et al.: 468 (1994)	Van Jaarsveld et al.	1994
urn:lsid:ipni.org:names:331203-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20687	Bayer: 17 (1982)	Bayer	1982
urn:lsid:ipni.org:names:331220-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20699	Baker: 275 (1896–1897)	Baker	1896
urn:lsid:ipni.org:names:24666-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20711	Smith: 75 (1994)	Smith	1994
urn:lsid:ipni.org:names:331297-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20723	Sölch et al.: 68 (1970).	Sölch et al.	1970
urn:lsid:ipni.org:names:5066-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20735	Linnaeus: 287 (1753)	Linnaeus	1753
urn:lsid:ipni.org:names:37222-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20738	Winkler: 640 (1930).	Winkler	1930
urn:lsid:ipni.org:names:23981-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20741	Krause: 512 (1921)	Krause	1921
urn:lsid:ipni.org:names:24028-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20754	Baker: 522 (1897)	Baker	1897
urn:lsid:ipni.org:names:24100-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20767	Hutchinson: 101 (1934)	Hutchinson	1934
urn:lsid:ipni.org:names:24299-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20779	Field: 243 (1972).	Field	1972
urn:lsid:ipni.org:names:24349-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20792	Sölch et al.: 51 (1970).	Sölch et al.	1970
urn:lsid:ipni.org:names:331217-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20805	Sölch et al.: 52 (1970).	Sölch et al.	1970
urn:lsid:ipni.org:names:24463-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20818	Hooker: t. 4723 (1853)	Hooker	1853
urn:lsid:ipni.org:names:24554-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20830	Garside: 292 (1935).	Garside	1935
urn:lsid:ipni.org:names:24584-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20842	Rafinesque: 32 (1837)	Rafinesque	1837
urn:lsid:ipni.org:names:24596-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20855	Sölch et al.: 62 (1970)	Sölch et al.	1970
urn:lsid:ipni.org:names:24727-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20870	Baker 6: 526 (1897).	Baker	1897
urn:lsid:ipni.org:names:24908-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20883	Nordenstam: 211 (1978)	Nordenstam	1978
urn:lsid:ipni.org:names:30001007-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20898	Faden: 1 (1991).	Faden	1991
urn:lsid:ipni.org:names:7245-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20912	Obermeyer & Faden: 49 (1985).	Obermeyer & Faden	1985
urn:lsid:ipni.org:names:30009591-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20925	Obermeyer & Faden: 24 (1985).	Obermeyer & Faden	1985
urn:lsid:ipni.org:names:331179-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20938	Obermeyer & Faden: 50 (1985).	Obermeyer & Faden	1985
urn:lsid:ipni.org:names:7278-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20951	Obermeyer & Faden: 56 (1985).	Obermeyer & Faden	1985
urn:lsid:ipni.org:names:331245-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20964	Obermeyer & Faden: 47 (1985).	Obermeyer & Faden	1985
urn:lsid:ipni.org:names:60436455-2	urn:kew.org:sanbi:LSP:tab1gen:ref:20978	Linnaeus: 288 (1753)	Linnaeus	1753
urn:lsid:ipni.org:names:27827-1	urn:kew.org:sanbi:LSP:tab1gen:ref:20991	Den Hartog: 146 (1970)	Den Hartog	1970
urn:lsid:ipni.org:names:41659-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21000	Den Hartog: 186 (1970)	Den Hartog	1970
urn:lsid:ipni.org:names:13554-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21010	Gordon-Gray: 19 (1995).	Gordon-Gray	1995
urn:lsid:ipni.org:names:13573-1	urn:kew.org:sanbi:LSP:tab1gen:ref:18747	Raynal: 43 (1977a)	Raynal	1977
urn:lsid:ipni.org:names:331139-2	urn:kew.org:sanbi:LSP:tab1gen:ref:18759	Schonland: 54 (1922)	Schonland	1922
urn:lsid:ipni.org:names:1014130-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21031	Browning & Gordon-Gray: 380 (1992)	Browning & Gordon-Gray	1992
urn:lsid:ipni.org:names:331160-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21043	Gordon-Gray: 25 (1995).	Gordon-Gray	1995
urn:lsid:ipni.org:names:1009703-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21055	Browning & Gordon-Gray: 218 (1999).	Browning & Gordon-Gray	1999
urn:lsid:ipni.org:names:330029-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21066	Clarke: 299 (1898)	Clarke	1898
urn:lsid:ipni.org:names:13630-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21078	Schonland: 55 (1922)	Schonland	1922
urn:lsid:ipni.org:names:13658-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21089	Clarke: 760 (1900)	Clarke	1900
urn:lsid:ipni.org:names:329463-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21100	Browne: 114 (1756)	Browne	1756
urn:lsid:ipni.org:names:13668-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21112	Gilly: 12 (1943)	Gilly	1943
urn:lsid:ipni.org:names:13672-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21123	Browning: 653 (1994).	Browning	1994
urn:lsid:ipni.org:names:13674-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21134	Gordon-Gray: 209 (1995).	Gordon-Gray	1995
urn:lsid:ipni.org:names:13680-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21146	Nees: 300 (1835).	Nees	1835
urn:lsid:ipni.org:names:330001-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21157	Clarke: 310 (1901)	Clarke	1901
urn:lsid:ipni.org:names:30003459-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21169	Clarke: 197 (1898)	Clarke	1898
urn:lsid:ipni.org:names:13748-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21181	Levyns: 120 (1950)	Levyns	1950
urn:lsid:ipni.org:names:331196-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21192	Pfeiffer: 1 (1920)	Pfeiffer	1920
urn:lsid:ipni.org:names:331197-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21204	Gordon-Gray: 110 (1972)	Gordon-Gray	1972
urn:lsid:ipni.org:names:13774-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21216	Clarke: 260 (1898)	Clarke	1898
urn:lsid:ipni.org:names:13799-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21228	Bond & Goldblatt: 42 (1984).	Bond & Goldblatt	1984
urn:lsid:ipni.org:names:324327-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21240	Bond & Goldblatt: 43 (1984)	Bond & Goldblatt	1984
urn:lsid:ipni.org:names:13845-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21253	Getliffe: 261 (1983)	Getliffe	1983
urn:lsid:ipni.org:names:326036-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21266	Haines & Lye: 176 (1978).	Haines & Lye	1978
urn:lsid:ipni.org:names:331230-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21279	Brown: 459 (1810) name conserved	Brown	1810
urn:lsid:ipni.org:names:13926-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21292	Bond & Goldblatt: 44 (1984).	Bond & Goldblatt	1984
urn:lsid:ipni.org:names:13951-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21303	Gordon-Gray: 137 (1995).	Gordon-Gray	1995
urn:lsid:ipni.org:names:13980-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21315	Oteng-Yeboah: 308 (1974).	Oteng-Yeboah	1974
urn:lsid:ipni.org:names:30000297-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21326	Compton: 64 (1976)	Compton	1976
urn:lsid:ipni.org:names:327438-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21338	Podlech: 43 (1967)	Podlech	1967
urn:lsid:ipni.org:names:1113490-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21350	Palla: 49 (1888) name conserved	Palla	1888
urn:lsid:ipni.org:names:14022-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21362	Schonland: 66 (1922)	Schonland	1922
urn:lsid:ipni.org:names:329458-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21373	Levyns: 120 (1950)	Levyns	1950
urn:lsid:ipni.org:names:14029-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21385	Browning & Gordon-Gray: 315 (1994).	Browning & Gordon-Gray	1994
urn:lsid:ipni.org:names:326725-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21396	Clarke: 446 (1902) in part	Clarke	1902
urn:lsid:ipni.org:names:329988-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21409	Bergius: 142, t. 4 (1765)	Bergius	1765
urn:lsid:ipni.org:names:14052-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21421	Kükenthal: 195 (1940) as subgen. Eutetraria (C.B.Clarke) Kük.	Kükenthal	1940
urn:lsid:ipni.org:names:14071-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21432	Fenzl: 113 (1836)	Fenzl	1836
urn:lsid:ipni.org:names:14102-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21442	Merxmüller & Czech: 318 (1953)	Merxmüller & Czech	1953
urn:lsid:ipni.org:names:289037-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21454	Hooper: 582 (1972).	Hooper	1972
urn:lsid:ipni.org:names:328349-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21465	Sölch: 1 (1969)	Sölch	1969
urn:lsid:ipni.org:names:30010732-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21468	Linnaeus: 246 (1767)	Linnaeus	1767
urn:lsid:ipni.org:names:331280-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21478	Van Jaarsveld: 11 (1994)	Van Jaarsveld	1994
urn:lsid:ipni.org:names:30001179-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21488	Obermeyer: 9 (1985)	Obermeyer	1985
urn:lsid:ipni.org:names:297630-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21498	Ruhland: 487 (1900)	Ruhland	1900
urn:lsid:ipni.org:names:24239-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21508	Kunth: 649 (1843)	Kunth	1843
urn:lsid:ipni.org:names:16440-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21511	Linnaeus: 333 (1753)	Linnaeus	1753
urn:lsid:ipni.org:names:19445-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21514	Harvey: 377 (1868)	Harvey	1868
urn:lsid:ipni.org:names:30324080-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21525	Barker: 205 (1950).	Barker	1950
urn:lsid:ipni.org:names:19508-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21536	Barker: 39 (1949)	Barker	1949
urn:lsid:ipni.org:names:23948-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21546	Linnaeus: 438 (1762)	Linnaeus	1762
urn:lsid:ipni.org:names:23978-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21559	Brandham: 58, t. 123 (1989).	Brandham	1989
urn:lsid:ipni.org:names:23982-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21572	Schlechter: 147 (1924)	Schlechter	1924
urn:lsid:ipni.org:names:331153-2	urn:kew.org:sanbi:LSP:tab1gen:ref:18768	Bruyns & Vosa: 287 (1987)	Bruyns & Vosa	1987
urn:lsid:ipni.org:names:24180-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21586	Baker: 394 (1871)	Baker	1871
urn:lsid:ipni.org:names:24195-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21597	Stedje: 2 (1996).	Stedje	1996
urn:lsid:ipni.org:names:328185-2	urn:kew.org:sanbi:LSP:tab1gen:ref:21609	Jacquin: 38 (1796)	Jacquin	1796
urn:lsid:ipni.org:names:24213-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21622	Stedje: 6 (1996)	Stedje	1996
urn:lsid:ipni.org:names:24249-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21635	Baker: 475 (1897)	Baker	1897
urn:lsid:ipni.org:names:24278-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21648	Decaisne: 32 (1880)	Decaisne	1880
urn:lsid:ipni.org:names:90642-3	urn:kew.org:sanbi:LSP:tab1gen:ref:21661	Duncan: 7 (1997), Duncan: 40 (1998).	Duncan	1997
urn:lsid:ipni.org:names:24421-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21674	Stedje: 10 (1996)	Stedje	1996
urn:lsid:ipni.org:names:24460-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21687	Harvey: 314 (1844)	Harvey	1844
urn:lsid:ipni.org:names:24494-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21700	Obermeyer: t. 1451 (1965b)	Obermeyer	1965
urn:lsid:ipni.org:names:24553-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21712	Schlechter: 149 (1924)	Schlechter	1924
urn:lsid:ipni.org:names:24556-1	urn:kew.org:sanbi:LSP:tab1gen:ref:21723	Lewis: 6 (1952)	Lewis	1952
